0.00080365464600618,0.00013106652750138892,1.433059469491127e-05,0.00018601854571898002,0.0003915351589967031
0.0012418729093042202,0.00018641581573319854,1.544638917039265e-05,0.0003366482469573384,0.0005802094146929448
0.0008464846541755833,8.271656315628206e-05,1.0637926720846735e-05,0.00010416186887596268,0.00020615680296032224
0.0011035499192075804,0.0001570902031744481,1.0329830502087134e-05,0.00022400900888897013,0.00020013102766824886
0.0007775622070766985,5.88514085393399e-05,3.846927029371727e-06,9.749580749485176e-05,0.00014459451085713226
0.0006977128941798583,0.00010683679647627287,1.848990359576419e-05,0.00010777952047646977,0.00020184901586617343
0.0014009811566211283,0.0003778168393182568,0.00017447315076424275,0.00038221077556954697,0.0006610612908843905
0.009685792261734605,0.002875363308703527,0.0020185032408335246,0.0018761170940706506,0.002877878781873733
0.006924237444764003,0.0028942883618583437,0.0017007489946081478,0.002230222882644739,0.0025816094057518058
0.00024155175196938217,3.45246980941738e-05,3.790227083300124e-06,4.7511635784758255e-05,8.127276032610098e-05
0.00014571230713045225,2.7195604161533993e-05,3.2611752658340265e-06,2.8270648726902436e-05,5.311546738084871e-05
0.0020313977147452533,0.00018158074453822337,5.820994465466356e-05,0.00023934178170748055,0.00028998739435337484
0.003123820701148361,0.0008855447667883709,9.303400383942062e-05,0.000425474026997108,0.0004713661764981225
0.015368291293270886,0.0025570768702891655,0.0008630233533040155,0.0029080883687129244,0.002568310301285237
0.00888737611239776,0.0012630931014427915,0.00034085546712958603,0.0010560433001955971,0.0010462045611348003
0.018819352349964902,0.004781376672326587,0.0007527194607064303,0.0040642309104441665,0.0073276372568216175
0.020304243284044787,0.0019528648972482188,0.00038939494424994336,0.0014256544600357302,0.003054161985346582
0.014094989572186023,0.002876144375477452,0.0006233661624719389,0.003555089555447921,0.002933415918960236
0.016962799010798335,0.0032764933494036086,0.0008053025735534902,0.0023235563639900647,0.002212737061199732
